Time,Voltage,Current,Total mAh
735.053240776062,3.418605,3.418406,740.2958483333312
735.5593500137329,3.418375,3.418563,740.7706487499978
736.0297067165375,3.417634,3.417895,741.2453563888866
736.5304079055786,3.417811,3.418083,741.7200901388867
737.0297119617462,3.417185,3.417185,742.1946991666645
737.5323371887207,3.417248,3.417164,742.6693052777756
738.0428001880646,3.416413,3.416444,743.1438113888867
738.5519123077393,3.41658,3.416705,743.6183537499978
739.035961151123,3.415578,3.41586,744.0927787499978
739.531998872757,3.416079,3.416027,744.5672269444423
740.0340809822083,3.415317,3.41539,745.0415866666644
740.5338752269745,3.41539,3.41562,745.5159783333311
741.0298054218292,3.414649,3.414607,745.9902293055533
741.5584554672241,3.414889,3.414931,746.4645252777755
742.0530970096588,3.414044,3.414232,746.9387241666643
742.5316984653473,3.41419,3.4142,747.4129186111088
743.0336785316467,3.413543,3.413344,747.8869941666644
743.5304570198059,3.41373,3.413772,748.3611291666645
744.0299212932587,3.412676,3.412426,748.83507722222
744.5332958698273,3.412624,3.412656,749.30905722222
745.0446171760559,3.412102,3.41206,749.7829544444422
745.5314881801605,3.411925,3.412175,750.2568676388867
746.0295805931091,3.411267,3.411382,750.7306706944422
746.5320043563843,3.411215,3.41133,751.2044665277756
747.0335042476654,3.410286,3.410349,751.6781261111089
747.5319061279297,3.410881,3.410578,752.1518174999978
748.0554933547974,3.409827,3.409524,752.6253624999978
748.5539445877075,3.409973,3.410036,753.0989786111089
749.0289585590363,3.409243,3.409169,753.5724743055533
749.5288240909576,3.409284,3.40919,754.0459729166645
750.0307734012604,3.408575,3.408616,754.5193918055534
750.5286631584167,3.409086,3.409003,754.9928644444423
751.0347328186035,3.407823,3.407907,755.4661848611089
751.5331647396088,3.407938,3.408199,755.9395458333311
752.0433852672577,3.407166,3.407364,756.4127908333311
752.5305180549622,3.407176,3.407249,756.8860198611088
753.0297708511353,3.406352,3.406383,757.3591286111089
753.5333988666534,3.406675,3.406706,757.83228222222
754.0328724384308,3.405715,3.405569,758.3052779166644
754.5519914627075,3.405736,3.405642,758.7782837499977
755.0612046718597,3.404984,3.404755,759.2511663888866
