Time,Voltage,Current,Total mAh,Temperature,,Total mAh,Voltage
57.25472665,4.053754,4.197912,73.69996633,25,,73.69996633,4.053754
57.73474169,4.052376,4.1973,74.28292467,25,,74.28292467,4.052376
58.23469543,4.052888,4.197912,74.865968,24.937,,74.865968,4.052888
58.73514915,4.052011,4.197191,75.44891119,24.937,,75.44891119,4.052011
59.23053145,4.052209,4.198154,76.03198814,24.937,,76.03198814,4.052209
59.73346519,4.051635,4.197316,76.61494869,24.937,,76.61494869,4.051635
60.24009705,4.0515,4.197716,77.19796481,24.937,,77.19796481,4.0515
60.74073958,4.050842,4.197379,77.78093411,25,,77.78093411,4.050842
61.23437977,4.050738,4.197919,78.36397842,25,,78.36397842,4.050738
61.73727036,4.05007,4.197363,78.9469455,24.937,,78.9469455,4.05007
62.2347548,4.050383,4.197951,79.52999425,24.937,,79.52999425,4.050383
62.73517323,4.049673,4.197739,80.11301356,24.937,,80.11301356,4.049673
63.23937559,4.04983,4.197825,80.69604481,25,,80.69604481,4.04983
63.75095916,4.048901,4.198021,81.27910328,25,,81.27910328,4.048901
64.2351923,4.049183,4.1981,81.86217272,25,,81.86217272,4.049183
64.73493671,4.048577,4.197583,82.44517036,25,,82.44517036,4.048577
65.23690653,4.048703,4.19835,83.02827453,24.937,,83.02827453,4.048703
65.73310399,4.048181,4.196987,83.61118939,24.937,,83.61118939,4.048181
66.23477721,4.048056,4.197943,84.19423703,25,,84.19423703,4.048056
66.74790955,4.047221,4.197606,84.77723786,24.937,,84.77723786,4.047221
67.2598331,4.047356,4.198139,85.36031272,24.937,,85.36031272,4.047356
67.73591232,4.046553,4.197786,85.94333856,25,,85.94333856,4.046553
68.23260164,4.047012,4.197622,86.52634161,25,,86.52634161,4.047012
68.73460865,4.046031,4.197332,87.10930439,24.937,,87.10930439,4.046031
69.2308042,4.046448,4.197896,87.6923455,24.937,,87.6923455,4.046448
69.73552465,4.045509,4.197379,88.27531481,25,,88.27531481,4.045509
70.24425626,4.046177,4.197622,88.85831786,25,,88.85831786,4.046177
70.75847864,4.045123,4.197206,89.44126314,25,,89.44126314,4.045123
71.23669505,4.04528,4.19788,90.02430203,24.937,,90.02430203,4.04528
71.73722529,4.044632,4.197653,90.60730939,24.937,,90.60730939,4.044632
72.23315454,4.045081,4.197324,91.19027106,24.937,,91.19027106,4.045081
72.73327231,4.043901,4.197794,91.773298,24.937,,91.773298,4.043901
73.24607277,4.044382,4.198045,92.35635981,24.937,,92.35635981,4.044382
73.75493836,4.043609,4.1973,92.93931814,24.937,,92.93931814,4.043609
74.23450971,4.043787,4.19828,93.52241258,24.937,,93.52241258,4.043787
74.73133588,4.043046,4.197739,94.10543189,24.937,,94.10543189,4.043046
75.23689389,4.043265,4.197794,94.68845883,24.937,,94.68845883,4.043265
75.73433447,4.042722,4.197692,95.27147161,24.937,,95.27147161,4.042722
76.23579454,4.042566,4.197731,95.85448981,24.937,,95.85448981,4.042566
76.75750256,4.041898,4.197559,96.43748411,24.937,,96.43748411,4.041898
77.25592518,4.042148,4.197825,97.02051536,24.937,,97.02051536,4.042148
77.73486304,4.041407,4.19759,97.60351397,24.937,,97.60351397,4.041407
78.23452759,4.041793,4.197888,98.18655397,24.937,,98.18655397,4.041793
78.73347044,4.041115,4.197152,98.76949175,24.937,,98.76949175,4.041115
79.23285794,4.04123,4.197951,99.3525405,24.937,,99.3525405,4.04123
79.73236036,4.040384,4.197622,99.93554356,24.937,,99.93554356,4.040384
80.23228741,4.040927,4.197967,100.5185945,24.937,,100.5185945,4.040927
80.73628187,4.040196,4.197778,101.1016192,24.937,,101.1016192,4.040196
81.23543882,4.040269,4.197402,101.6845917,24.937,,101.6845917,4.040269
81.73518467,4.039539,4.198006,102.2676481,24.937,,102.2676481,4.039539
82.23710465,4.039821,4.1977,102.850662,24.937,,102.850662,4.039821
82.73457599,4.039028,4.197426,103.4336379,24.937,,103.4336379,4.039028
83.25802398,4.03933,4.198068,104.0167029,24.937,,104.0167029,4.03933
83.75381184,4.038287,4.197638,104.5997081,24.937,,104.5997081,4.038287
84.23583984,4.038902,4.19759,105.1827067,24.937,,105.1827067,4.038902
84.7339077,4.038172,4.197348,105.7656717,24.937,,105.7656717,4.038172
85.23510289,4.038381,4.197904,106.348714,24.937,,106.348714,4.038381
85.7357614,4.037671,4.197496,106.9316995,24.937,,106.9316995,4.037671
86.23615932,4.03789,4.198013,107.5147569,24.937,,107.5147569,4.03789
86.73370862,4.037076,4.197567,108.0977523,24.937,,108.0977523,4.037076
87.24157619,4.037441,4.198029,108.6808119,24.937,,108.6808119,4.037441
87.7348876,4.036773,4.196956,109.2637224,24.937,,109.2637224,4.036773
88.23067713,4.036867,4.198021,109.8467809,24.937,,109.8467809,4.036867
88.73443651,4.036074,4.197128,110.4297154,24.937,,110.4297154,4.036074
89.23435473,4.036429,4.197512,111.0127031,24.937,,111.0127031,4.036429
89.75774479,4.035938,4.1973,111.5956615,24.937,,111.5956615,4.035938
90.25625134,4.035949,4.197857,112.1786972,24.937,,112.1786972,4.035949
90.7353549,4.035312,4.197433,112.761674,25,,112.761674,4.035312
91.23571229,4.035646,4.198084,113.3447412,25,,113.3447412,4.035646
91.73521042,4.035229,4.197684,113.9277529,24.937,,113.9277529,4.035229
92.23512387,4.03503,4.197927,114.5107983,24.937,,114.5107983,4.03503
92.73304319,4.034341,4.1973,115.0937566,25,,115.0937566,4.034341
93.25122595,4.034665,4.197841,115.6767901,25,,115.6767901,4.034665
93.75578785,4.034018,4.197473,116.2597724,25,,116.2597724,4.034018
94.23292375,4.034164,4.197567,116.8427679,25,,116.8427679,4.034164
94.73432875,4.033726,4.197277,117.425723,25,,117.425723,4.033726
95.23477054,4.0336,4.197638,118.0087283,25,,118.0087283,4.0336
95.73477745,4.033131,4.197543,118.5917204,25,,118.5917204,4.033131
96.24819469,4.033517,4.197927,119.1747658,25,,119.1747658,4.033517
96.75822759,4.032557,4.19723,119.7577144,25,,119.7577144,4.032557
97.23561668,4.032964,4.198037,120.3407751,25,,120.3407751,4.032964
97.73462033,4.032546,4.197128,120.9237095,25,,120.9237095,4.032546
98.23770714,4.03263,4.197583,121.5067072,25,,121.5067072,4.03263
98.73242807,4.031857,4.197857,122.0897429,25,,122.0897429,4.031857
99.23440242,4.032024,4.197786,122.6727687,25,,122.6727687,4.032024
99.73654342,4.031565,4.197363,123.2557358,25,,123.2557358,4.031565
100.2455039,4.031492,4.197629,123.8387398,25,,123.8387398,4.031492
100.7372348,4.031023,4.197473,124.4217222,25,,124.4217222,4.031023
101.2332454,4.03144,4.197951,125.0047709,25,,125.0047709,4.03144
101.7332723,4.030782,4.197567,125.5877663,25,,125.5877663,4.030782
102.2331083,4.030981,4.197551,126.1707595,25.062,,126.1707595,4.030981
102.7360022,4.030177,4.197645,126.7537658,25.062,,126.7537658,4.030177
103.2411675,4.030427,4.197684,127.3367774,25,,127.3367774,4.030427
103.7308831,4.029822,4.197379,127.9197467,25,,127.9197467,4.029822
104.2348626,4.030375,4.197716,128.5027629,25,,128.5027629,4.030375
104.7348237,4.029509,4.197449,129.0857419,25,,129.0857419,4.029509
105.2347577,4.029707,4.197684,129.6687536,25,,129.6687536,4.029707
105.73473,4.029102,4.196979,130.2516673,25,,130.2516673,4.029102
106.2571828,4.029363,4.19741,130.8346409,25,,130.8346409,4.029363
106.7584543,4.028538,4.197253,131.4175927,25,,131.4175927,4.028538
107.2359655,4.028956,4.197575,132.0005892,25,,132.0005892,4.028956
107.7324831,4.028079,4.197426,132.5835651,25,,132.5835651,4.028079
108.2369108,4.028612,4.197622,133.1665681,25,,133.1665681,4.028612
108.7344639,4.027787,4.197488,133.7495526,25,,133.7495526,4.027787
109.2333519,4.028246,4.197261,134.3325055,25,,134.3325055,4.028246
109.7377632,4.027203,4.197237,134.9154551,25,,134.9154551,4.027203
110.2472973,4.027536,4.197731,135.4984733,24.937,,135.4984733,4.027536
110.734216,4.027213,4.197348,136.0814383,24.937,,136.0814383,4.027213
111.2360981,4.027401,4.197629,136.6644423,25,,136.6644423,4.027401
111.7346041,4.026493,4.197614,137.2474442,25,,137.2474442,4.026493
112.2350917,4.027098,4.197394,137.8304156,25,,137.8304156,4.027098
112.7519696,4.026336,4.197214,138.413362,25,,138.413362,4.026336
113.2571023,4.026535,4.197982,138.9964151,25,,138.9964151,4.026535
113.7330039,4.026221,4.197206,139.5793604,25,,139.5793604,4.026221
114.2328279,4.026075,4.197669,140.1623699,25,,140.1623699,4.026075
114.7347574,4.025762,4.19734,140.7453338,25,,140.7453338,4.025762
115.2323248,4.025679,4.19759,141.3283324,24.937,,141.3283324,4.025679
115.7306094,4.025198,4.19723,141.9112811,24.937,,141.9112811,4.025198
116.2394185,4.025407,4.197433,142.4942579,25,,142.4942579,4.025407
116.7547617,4.025011,4.197332,143.0772206,25,,143.0772206,4.025011
117.2324808,4.025324,4.197739,143.6602399,25,,143.6602399,4.025324
117.7333896,4.024291,4.197457,144.2432201,25,,144.2432201,4.024291
118.2334061,4.024938,4.197872,144.8262579,24.937,,144.8262579,4.024938
118.7357438,4.024134,4.197504,145.4092445,24.937,,145.4092445,4.024134
119.2482867,4.024593,4.198084,145.9923117,24.937,,145.9923117,4.024593
119.7520132,4.023957,4.1973,146.5752701,24.937,,146.5752701,4.023957
120.2356331,4.02381,4.197896,147.1583112,24.937,,147.1583112,4.02381
120.7311213,4.02356,4.197394,147.7412826,24.937,,147.7412826,4.02356
121.2370598,4.023821,4.197504,148.3242692,24.937,,148.3242692,4.023821
121.7336645,4.023236,4.197159,148.907208,24.937,,148.907208,4.023236
122.231174,4.023487,4.197253,149.4901598,24.937,,149.4901598,4.023487
122.7577136,4.022464,4.197543,150.0731519,24.937,,150.0731519,4.022464
123.2611358,4.023101,4.197449,150.6561309,24.937,,150.6561309,4.023101
123.7360663,4.022203,4.197332,151.2390937,24.937,,151.2390937,4.022203
124.2327874,4.02283,4.19759,151.8220923,24.937,,151.8220923,4.02283
124.7357566,4.022213,4.197747,152.4051127,24.937,,152.4051127,4.022213
125.2311292,4.022443,4.197762,152.9881352,24.937,,152.9881352,4.022443
125.7326443,4.021577,4.197708,153.5711502,24.937,,153.5711502,4.021577
126.2403934,4.022099,4.197943,154.1541979,24.937,,154.1541979,4.022099
126.7548568,4.021483,4.197277,154.737153,25,,154.737153,4.021483
127.2355192,4.021765,4.197661,155.3201615,25,,155.3201615,4.021765
127.7355201,4.020972,4.197332,155.9031242,24.937,,155.9031242,4.020972
128.2303686,4.021045,4.198209,156.4862088,24.937,,156.4862088,4.021045
128.7347062,4.020523,4.19741,157.0691824,24.937,,157.0691824,4.020523
129.2532516,4.020742,4.197802,157.6522105,24.937,,157.6522105,4.020742
129.7549462,4.020252,4.197692,158.2352233,24.937,,158.2352233,4.020252
130.2339756,4.020554,4.198061,158.8182873,24.937,,158.8182873,4.020554
130.7331111,4.020314,4.197152,159.4012251,24.937,,159.4012251,4.020314
131.2320065,4.020763,4.197755,159.9842466,24.937,,159.9842466,4.020763
131.7309518,4.019824,4.197324,160.5672083,24.937,,160.5672083,4.019824
132.2371469,4.020231,4.197967,161.1502592,24.937,,161.1502592,4.020231
132.7318649,4.019208,4.197418,161.733234,24.937,,161.733234,4.019208
133.2476408,4.019803,4.197904,162.3162762,24.937,,162.3162762,4.019803
133.7331855,4.019156,4.19712,162.8992095,24.937,,162.8992095,4.019156
134.2357459,4.019396,4.197723,163.4822266,24.937,,163.4822266,4.019396
134.7347126,4.018978,4.197958,164.0652763,25,,164.0652763,4.018978
135.2328916,4.019062,4.198209,164.6483609,25,,164.6483609,4.019062
135.7445471,4.018269,4.197638,165.2313662,25,,165.2313662,4.018269
136.2495067,4.018905,4.19752,165.8143551,25,,165.8143551,4.018905
136.7375579,4.018279,4.197332,166.3973179,25,,166.3973179,4.018279
137.2326949,4.018675,4.197614,166.9803198,25,,166.9803198,4.018675
137.7313583,4.018248,4.197324,167.5632815,25,,167.5632815,4.018248
138.2373872,4.018112,4.197919,168.1463258,25,,168.1463258,4.018112
138.7357776,4.017601,4.197638,168.7293311,25,,168.7293311,4.017601
139.2581625,4.018133,4.197677,169.3123417,25,,169.3123417,4.018133
139.7639923,4.017528,4.197904,169.895384,25,,169.895384,4.017528
140.2312276,4.017736,4.198139,170.4784588,25,,170.4784588,4.017736
140.7355042,4.017131,4.197018,171.061378,25,,171.061378,4.017131
141.231986,4.017256,4.197786,171.6444038,25,,171.6444038,4.017256
141.7349575,4.016578,4.19799,172.227458,25,,172.227458,4.016578
142.2344348,4.017099,4.19828,172.8105524,25,,172.8105524,4.017099
142.7506495,4.016734,4.197426,173.3935283,25,,173.3935283,4.016734
143.2565534,4.016818,4.197958,173.976578,25,,173.976578,4.016818
143.7327101,4.016067,4.197896,174.5596191,25,,174.5596191,4.016067
144.2338035,4.016275,4.197833,175.1426515,25,,175.1426515,4.016275
144.7305758,4.01614,4.19734,175.7256154,25,,175.7256154,4.01614
145.2355802,4.01591,4.197865,176.3086522,25,,176.3086522,4.01591
145.7379756,4.015555,4.197348,176.8916172,25,,176.8916172,4.015555
146.2432475,4.015544,4.197661,177.4746256,24.937,,177.4746256,4.015544
146.7502263,4.015294,4.197496,178.0576112,24.937,,178.0576112,4.015294
147.235363,4.015315,4.198029,178.6406708,25,,178.6406708,4.015315
147.7336104,4.014897,4.197253,179.2236226,25,,179.2236226,4.014897
148.2322922,4.015096,4.198287,179.806718,25,,179.806718,4.015096
148.7331767,4.015023,4.19752,180.3897069,24.937,,180.3897069,4.015023
149.2421885,4.015117,4.197708,180.9727219,24.937,,180.9727219,4.015117
149.7496758,4.01425,4.197449,181.5557009,25,,181.5557009,4.01425
150.2350283,4.014668,4.19781,182.1387301,25,,182.1387301,4.014668
150.7329564,4.013958,4.197896,182.7217712,25,,182.7217712,4.013958
151.2384655,4.014323,4.197943,183.3048188,25,,183.3048188,4.014323
151.7349215,4.013749,4.197583,183.8878165,25,,183.8878165,4.013749
152.2358804,4.014209,4.19788,184.4708554,25,,184.4708554,4.014209
152.7632797,4.013812,4.197355,185.0538213,25,,185.0538213,4.013812
153.2616022,4.014167,4.197504,185.636808,25,,185.636808,4.014167
153.7361643,4.013269,4.197058,186.2197327,25,,186.2197327,4.013269
154.2326219,4.013593,4.197606,186.8027336,25,,186.8027336,4.013593
154.7345858,4.012998,4.197536,187.3857247,25,,187.3857247,4.012998
155.2334609,4.013436,4.197653,187.968732,25,,187.968732,4.013436
155.7444072,4.012706,4.197778,188.5517567,25,,188.5517567,4.012706
156.2539058,4.013206,4.197849,189.1347913,25,,189.1347913,4.013206
156.7346454,4.012538,4.197645,189.7177976,24.937,,189.7177976,4.012538
157.2353005,4.012935,4.198076,190.3008637,24.937,,190.3008637,4.012935
157.7343318,4.012017,4.197167,190.8838036,25,,190.8838036,4.012017
158.2326772,4.012382,4.198139,191.4668784,25,,191.4668784,4.012382
158.7351773,4.012017,4.197277,192.0498336,24.937,,192.0498336,4.012017
159.2660148,4.012121,4.197669,192.6328431,24.937,,192.6328431,4.012121
159.7642825,4.011683,4.197214,193.2157895,24.937,,193.2157895,4.011683
160.2354,4.01232,4.197473,193.7987719,24.937,,193.7987719,4.01232
160.7349494,4.011328,4.197653,194.3817792,24.937,,194.3817792,4.011328
161.2339194,4.011839,4.198052,194.964842,25,,194.964842,4.011839
161.7308152,4.011244,4.197387,195.5478124,25,,195.5478124,4.011244
162.2330835,4.011453,4.197559,196.1308067,24.937,,196.1308067,4.011453
162.735786,4.011004,4.197214,196.7137531,24.937,,196.7137531,4.011004
163.240782,4.011297,4.198084,197.2968204,25,,197.2968204,4.011297
163.7352662,4.010806,4.197653,197.8798277,24.937,,197.8798277,4.010806
164.2356529,4.0109,4.198162,198.4629058,24.937,,198.4629058,4.0109
164.7335889,4.010629,4.197473,199.0458881,24.937,,199.0458881,4.010629
165.2314961,4.010848,4.197543,199.6288802,24.937,,199.6288802,4.010848
165.7476692,4.010221,4.197661,200.2118887,25,,200.2118887,4.010221
166.2539587,4.010493,4.19817,200.7949679,25,,200.7949679,4.010493
166.7332914,4.010076,4.197825,201.3779991,25,,201.3779991,4.010076
167.2342639,4.010128,4.197865,201.9610359,25,,201.9610359,4.010128
167.7307298,4.009783,4.197739,202.5440552,25,,202.5440552,4.009783
168.2341468,4.010138,4.197825,203.1270865,25,,203.1270865,4.010138
168.7341707,4.009762,4.197622,203.7100895,25,,203.7100895,4.009762
169.2611473,4.009376,4.198107,204.2931599,25,,204.2931599,4.009376
169.7588477,4.009063,4.197841,204.8761934,25,,204.8761934,4.009063
170.2349234,4.009418,4.198021,205.4592519,25,,205.4592519,4.009418
170.7348907,4.00899,4.197496,206.0422374,25,,206.0422374,4.00899
171.2350245,4.009356,4.197771,206.6252612,25,,206.6252612,4.009356
171.7348571,4.008552,4.197865,207.208298,25,,207.208298,4.008552
172.2427049,4.009303,4.198084,207.7913652,25,,207.7913652,4.009303
172.7472386,4.008615,4.197449,208.3743442,25,,208.3743442,4.008615
173.2367353,4.008865,4.197919,208.9573886,25,,208.9573886,4.008865
173.73564,4.008312,4.197888,209.5404286,25,,209.5404286,4.008312
