Time,Voltage,Current,Total mAh
197.52319288253784,3.98558,5.962,327.91000000000105
198.03825497627258,3.985518,5.962,328.7380555555566
198.53442311286926,3.986394,5.962,329.5661111111122
199.0875244140625,3.985684,5.962,330.3941666666678
199.52392411231995,3.986551,5.962,331.22222222222337
200.02481532096863,3.9863,5.962,332.05027777777894
200.52573990821838,3.987271,5.962,332.8783333333345
201.02714776992798,3.987031,5.962,333.7063888888901
201.52855587005615,3.987469,5.962,334.5344444444457
202.02756023406982,3.986958,5.962,335.36250000000126
202.52422165870667,3.987709,5.962,336.19055555555684
203.0234522819519,3.987709,5.962,337.0186111111124
203.5328311920166,3.988356,5.962,337.846666666668
204.02874875068665,3.988158,5.962,338.6747222222236
204.53573298454285,3.988816,5.962,339.50277777777916
205.0271236896515,3.988617,5.962,340.33083333333474
205.52315497398376,3.989442,5.962,341.1588888888903
206.02412366867065,3.989045,5.962,341.9869444444459
206.5250198841095,3.989609,5.962,342.8150000000015
207.02744436264038,3.989244,5.962,343.64305555555705
207.52609133720398,3.990172,5.962,344.47111111111263
208.02798533439636,3.989431,5.962,345.2991666666682
208.52398562431335,3.990621,5.962,346.1272222222238
209.02970671653748,3.989974,5.962,346.9552777777794
209.53619980812073,3.990673,5.962,347.78333333333495
210.03556156158447,3.990778,5.962,348.61138888889053
210.5277497768402,3.991268,5.962,349.4394444444461
211.0237135887146,3.99131,5.962,350.2675000000017
211.52339601516724,3.991801,5.962,351.09555555555727
212.0238139629364,3.991206,5.962,351.92361111111285
212.52625632286072,3.99228,5.962,352.7516666666684
213.02774286270142,3.992114,5.962,353.579722222224
213.55016469955444,3.992688,5.962,354.4077777777796
214.02711462974548,3.992218,5.962,355.23583333333517
214.52724862098694,3.993168,5.962,356.06388888889074
215.0420241355896,3.992855,5.962,356.8919444444463
215.5336718559265,3.993397,5.962,357.7200000000019
216.04479718208313,3.993376,5.962,358.5480555555575
216.5223114490509,3.993794,5.962,359.37611111111306
217.02277135849,3.993554,5.962,360.20416666666864
217.52465510368347,3.994211,5.962,361.0322222222242
218.02467679977417,3.994264,5.962,361.8602777777798
218.52374362945557,3.994671,5.962,362.6883333333354
219.0727083683014,3.99466,5.962,363.51638888889096
219.52448415756226,3.995391,5.962,364.34444444444654
220.02758073806763,3.995182,5.962,365.1725000000021
220.52424001693726,3.995714,5.962,366.0005555555577
221.04311847686768,3.995349,5.962,366.8286111111133
221.540118932724,3.996048,5.962,367.65666666666885
222.02325081825256,3.995725,5.962,368.48472222222443
222.52770376205444,3.996455,5.962,369.31277777778
223.02831053733826,3.996299,5.962,370.1408333333356
223.52808618545532,3.997102,5.962,370.9688888888912
224.0285906791687,3.996508,5.962,371.79694444444675
224.522066116333,3.997332,5.962,372.62500000000233
225.02290153503418,3.997134,5.962,373.4530555555579
225.5241982936859,3.997687,5.962,374.2811111111135
226.0241379737854,3.997635,5.962,375.10916666666907
226.53438115119934,3.998501,5.962,375.93722222222465
227.03317737579346,3.998209,5.962,376.7652777777802
227.54362034797668,3.998783,5.962,377.5933333333358
228.02766823768616,3.998386,5.962,378.4213888888914
228.52740859985352,3.998929,5.962,379.24944444444697
229.02622747421265,3.999075,5.962,380.07750000000254
229.52330589294434,3.999555,5.962,380.9055555555581
230.02333283424377,3.999294,5.962,381.7336111111137
230.5240740776062,4.000171,5.962,382.5616666666693
231.0249195098877,3.999889,5.962,383.38972222222486
231.52706170082092,4.000422,5.962,384.21777777778044
232.02600145339966,4.000463,5.962,385.045833333336
232.53888821601868,4.001006,5.962,385.8738888888916
233.03560948371887,4.000494,5.962,386.7019444444472
233.56795978546143,4.001643,5.962,387.53000000000276
234.02847814559937,4.000996,5.962,388.35805555555834
234.52800488471985,4.001695,5.962,389.1861111111139
235.02745604515076,4.001486,5.962,390.0141666666695
235.52386736869812,4.002133,5.962,390.8422222222251
236.02404046058655,4.001643,5.962,391.67027777778065
236.52591156959534,4.002227,5.962,392.49833333333623
237.02940320968628,4.002133,5.962,393.3263888888918
237.5239589214325,4.002884,5.962,394.1544444444474
238.04207253456116,4.002769,5.962,394.982500000003
238.54002618789673,4.003135,5.962,395.81055555555855
239.08413815498352,4.002822,5.962,396.63861111111413
239.52437448501587,4.003552,5.962,397.4666666666697
240.02625370025635,4.003354,5.962,398.2947222222253
240.52516341209412,4.00398,5.962,399.12277777778087
241.02517938613892,4.00398,5.962,399.95083333333645
241.5288484096527,4.00421,5.962,400.778888888892
242.0284821987152,4.003845,5.962,401.6069444444476
242.52828216552734,4.004868,5.962,402.4350000000032
243.02424025535583,4.004627,5.962,403.26305555555876
243.53339266777039,4.005045,5.962,404.09111111111434
244.03015208244324,4.004961,5.962,404.9191666666699
244.54369974136353,4.005671,5.962,405.7472222222255
245.02551579475403,4.005796,5.962,406.5752777777811
245.5262258052826,4.00588,5.962,407.40333333333666
246.02566289901733,4.005671,5.962,408.23138888889224
246.52557802200317,4.006558,5.962,409.0594444444478
247.0262472629547,4.006235,5.962,409.8875000000034
247.52728414535522,4.006913,5.962,410.715555555559
248.02808618545532,4.0066,5.962,411.54361111111456
248.5262360572815,4.00731,5.962,412.37166666667014
249.02827548980713,4.00707,5.962,413.1997222222257
249.53885054588318,4.007706,5.962,414.0277777777813
250.03592658042908,4.007477,5.962,414.8558333333369
250.53348350524902,4.007998,5.962,415.68388888889245
251.02838730812073,4.007821,5.962,416.51194444444803
251.52817392349243,4.008458,5.962,417.3400000000036
252.02842545509338,4.008458,5.962,418.1680555555592
252.52446699142456,4.009188,5.962,418.99611111111477
253.0244710445404,4.008948,5.962,419.82416666667035
253.5497603416443,4.009324,5.962,420.65222222222593
254.02735543251038,4.009105,5.962,421.4802777777815
254.52866220474243,4.00994,5.962,422.3083333333371
255.0421986579895,4.009888,5.962,423.13638888889267
255.53345155715942,4.010315,5.962,423.96444444444825
256.0372772216797,4.009846,5.962,424.7925000000038
256.52472400665283,4.010785,5.962,425.6205555555594
257.024373292923,4.01043,5.962,426.448611111115
257.52622866630554,4.01113,5.962,427.27666666667056
258.02825117111206,4.010911,5.962,428.10472222222614
258.52813696861267,4.011526,5.962,428.9327777777817
259.0742063522339,4.011579,5.962,429.7608333333373
259.522931098938,4.012121,5.962,430.5888888888929
260.0242586135864,4.011662,5.962,431.41694444444846
260.52434849739075,4.012205,5.962,432.24500000000404
261.03925371170044,4.0121,5.962,433.0730555555596
261.5354697704315,4.012831,5.962,433.9011111111152
262.02328634262085,4.012779,5.962,434.7291666666708
262.5261564254761,4.013248,5.962,435.55722222222636
263.0262153148651,4.01282,5.962,436.38527777778194
263.52736043930054,4.01376,5.962,437.2133333333375
264.0264186859131,4.013155,5.962,438.0413888888931
264.52722787857056,4.014146,5.962,438.8694444444487
265.0232400894165,4.013697,5.962,439.69750000000425
265.52431750297546,4.014835,5.962,440.52555555555983
266.0246059894562,4.014,5.962,441.3536111111154
266.5343089103699,4.015033,5.962,442.181666666671
267.03032398223877,4.014897,5.962,443.00972222222657
267.5383794307709,4.015399,5.962,443.83777777778215
268.0272867679596,4.015242,5.962,444.66583333333773
268.5252425670624,4.015931,5.962,445.4938888888933
269.02423191070557,4.015785,5.962,446.3219444444489
269.5257349014282,4.016119,5.962,447.15000000000447
270.02255964279175,4.01616,5.962,447.97805555556005
270.5262656211853,4.016734,5.962,448.8061111111156
271.02624678611755,4.016703,5.962,449.6341666666712
271.5262327194214,4.017402,5.962,450.4622222222268
272.02725291252136,4.016776,5.962,451.29027777778236
272.5391433238983,4.01806,5.962,452.11833333333794
273.0331561565399,4.017277,5.962,452.9463888888935
273.56189346313477,4.01807,5.962,453.7744444444491
274.02609968185425,4.017622,5.962,454.6025000000047
274.52524518966675,4.018696,5.962,455.43055555556026
275.02635526657104,4.018363,5.962,456.25861111111584
275.5279629230499,4.018926,5.962,457.0866666666714
276.0234258174896,4.018623,5.962,457.914722222227
276.52781200408936,4.019041,5.962,458.7427777777826
277.0281765460968,4.018801,5.962,459.57083333333816
277.5280330181122,4.019667,5.962,460.39888888889374
278.0336992740631,4.019239,5.962,461.2269444444493
278.52907371520996,4.020168,5.962,462.0550000000049
279.0818033218384,4.019855,5.962,462.8830555555605
279.52763533592224,4.020554,5.962,463.71111111111605
280.02854800224304,4.020126,5.962,464.53916666667163
280.52426075935364,4.021013,5.962,465.3672222222272
281.02391242980957,4.020742,5.962,466.1952777777828
281.52349305152893,4.021514,5.962,467.02333333333837
282.0249228477478,4.020846,5.962,467.85138888889395
282.5273721218109,4.02211,5.962,468.67944444444953
283.0272581577301,4.021598,5.962,469.5075000000051
283.52727031707764,4.022172,5.962,470.3355555555607
284.0468864440918,4.022036,5.962,471.16361111111627
284.53822779655457,4.022798,5.962,471.99166666667185
285.0238473415375,4.022579,5.962,472.8197222222274
285.5237307548523,4.023153,5.962,473.647777777783
286.0288689136505,4.023017,5.962,474.4758333333386
286.5259938240051,4.023466,5.962,475.30388888889416
287.0266680717468,4.023153,5.962,476.13194444444974
287.5234639644623,4.024071,5.962,476.9600000000053
288.02644634246826,4.023685,5.962,477.7880555555609
288.52437806129456,4.024416,5.962,478.6161111111165
289.02466011047363,4.023821,5.962,479.44416666667206
289.5353801250458,4.024719,5.962,480.27222222222764
290.0338752269745,4.024531,5.962,481.1002777777832
290.5360572338104,4.025074,5.962,481.9283333333388
291.02392864227295,4.024645,5.962,482.7563888888944
291.5240933895111,4.025272,5.962,483.58444444444996
292.02400636672974,4.025313,5.962,484.41250000000554
292.5228314399719,4.0257,5.962,485.2405555555611
293.0231833457947,4.025449,5.962,486.0686111111167
293.5520918369293,4.026514,5.962,486.8966666666723
294.02447390556335,4.025919,5.962,487.72472222222785
294.52496552467346,4.026493,5.962,488.55277777778343
295.02574610710144,4.026462,5.962,489.380833333339
295.5364942550659,4.027286,5.962,490.2088888888946
296.0349519252777,4.027036,5.962,491.03694444445017
296.53628873825073,4.027777,5.962,491.86500000000575
297.02411699295044,4.027046,5.962,492.69305555556133
