Time,Electrical Power,Mechanical Power
0.9500000000000001,408.1529763812059,-230.20993612457815
0.9520000000000001,466.61319633629694,-228.0373043243699
0.9540000000000001,517.1768878493968,-222.1530041182385
0.9560000000000001,464.8544432306277,-231.41215342870805
0.9580000000000001,445.2021669568394,-248.1856364671509
0.96,395.5216919435425,-275.35105759464915
0.962,338.97377094010585,-306.5211370420334
0.964,295.16406067304285,-345.26033231362646
0.966,232.54052485899487,-408.6810535006842
0.968,172.24758479144867,-478.1929579494086
0.97,133.62135283623286,-551.004836871082
0.972,141.02374010183544,-614.7201939935676
0.974,111.64775111264493,-644.4860289255025
0.976,148.91196953392574,-726.8332996010824
0.978,176.0610332226482,-786.908290852492
0.98,218.98932258949304,-830.5351873498284
0.982,391.47326889447675,-853.4924787530973
0.984,523.7312666958475,-855.0249940910647
0.986,639.5971717701196,-809.9692655665774
0.988,716.0081566447126,-724.6197192267246
0.99,841.7597429121824,-632.9026171684188
0.992,929.2046451323863,-566.9535810535849
0.994,1059.6855007016134,-486.9099300042045
0.996,1168.1296761072738,-407.457749936422
0.998,1232.5276922050707,-325.8036085207274
1.0,1362.6689259332218,-204.53461095380283
1.002,1450.3775704912732,-129.02563053014254
1.004,1567.0107213281635,-53.471336890963514
1.006,1717.2110884736733,22.423734413379037
1.008,1777.8181194856943,96.92412960459893
1.01,1795.3308934208767,173.90578957927556
1.012,1880.9226405510094,253.20382521678457
1.014,2011.9828292678842,341.5310146437422
1.016,2064.7235320764926,408.14300841862985
1.018,2124.8381795184387,491.94922152131085
1.02,2236.361659916743,578.8263620760379
1.022,2390.6182731968183,664.8350926735104
1.024,2465.7845281156237,752.7517240423754
1.026,2594.801998772248,852.078294952712
1.028,2657.931282846953,934.8997336819591
1.03,2806.421498882991,1027.429070060467
1.032,2907.686652944961,1123.2835538148768
1.034,2980.487493962642,1214.2428703746373
1.036,3043.5186018826803,1307.4102937822379
1.038,3172.610736648178,1400.1656763292033
1.04,3299.101997968436,1488.4778607443448
1.042,3344.9871453952733,1573.1058603501785
1.044,3478.9662918723534,1657.9397014056335
1.046,3539.5813905516397,1738.7624989349124
1.048,3596.2066411828896,1791.581350038905
1.05,3553.8883785405096,1810.1717628174351
1.052,3524.5889549206076,1823.378223953392
1.054,3608.8999999999996,1874.0688741797212
1.056,3574.728740846058,1858.924150385294
1.058,3584.2585715911255,1879.6138843500576
1.06,3648.8,1926.6978527898486
1.062,3700.8,1940.1398464765725
1.064,3703.5,1965.1588164130644
1.066,3845.2,2026.8154118282469
1.068,3836.5277975021036,2018.645042290111
1.07,3865.398377590501,2049.2358137362976
1.072,3942.394783191426,2092.1048970899737
1.074,3985.902527930059,2111.3877320777783
1.076,3997.8340980311896,2141.023434459659
1.078,4071.613145277434,2170.2067563381183
1.08,4085.122785216617,2194.249167593144
1.082,4113.238512368286,2235.580906677794
1.084,4208.078094943423,2256.591183952006
1.086,4224.645861521449,2276.256307354208
1.088,4302.039257221208,2321.413179536597
1.09,4147.223042876103,2260.632316457534
1.092,4135.60982350142,2231.5842376720802
1.094,4148.5724051274265,2201.0559530113023
1.096,4227.906482552198,2223.556961314663
1.098,4393.90925801111,2229.361709007051
1.1,4886.085380125209,2237.1656663695
1.102,5462.390058489678,2354.782129982053
1.104,5768.6463430404665,2570.6353114248395
1.106,6247.609295320511,2819.7142786153763
1.108,6816.8087794184685,3132.298636466744
1.11,6758.0,3205.890282626051
1.112,6536.700000000001,3335.5530631169568
1.114,6019.033640222549,3384.994660995114
1.116,5593.002453079224,3503.044063967482
1.118,5078.700429318648,3509.179357798461
1.12,4828.767063510483,3484.0618758852847
1.122,4808.64192397986,3515.924996138532
1.124,4876.755712876338,3577.4916617839667
1.1260000000000001,4767.956009390295,3312.3571738126466
1.1280000000000001,4323.391934875929,3057.0818959025073
1.1300000000000001,4221.225452184657,2992.0401604214358
1.1320000000000001,3795.631629182176,2699.730174031858
1.1340000000000001,3226.9624000486087,2282.4413151833282
1.1360000000000001,2974.949604569846,1960.8976439695605
1.1380000000000001,2235.1600235891447,1443.233730597069
1.1400000000000001,1703.4053562141785,962.287646875222
1.1420000000000001,1553.0043368995514,718.4651868334731
1.1440000000000001,-508.74344772709344,-5449.569732448523
1.1460000000000001,-502.88256149089193,-4243.870410243014
1.1480000000000001,452.10468488234307,-3643.165648574033
1.1500000000000001,1360.9843410875603,-3054.252029114446
1.1520000000000001,1813.247434108734,-2482.874297590448
1.154,2228.227719069493,-1926.8077347920268
1.156,2064.9908040255773,-1487.464231084883
1.158,1818.9431266296117,-1162.031903124099
1.16,2047.3207901038522,-782.8160444885655
1.162,2110.251529678183,-447.50636231418594
1.164,1879.718956819032,-268.3609091680005
1.166,1897.4185380737176,-84.62775043732576
1.168,2033.6060073076499,52.71157932909804
1.17,2197.7688319770023,193.49911529371275
1.172,2437.5275020085114,354.23769664624217
1.174,2855.5472687531137,551.2213008967127
1.176,3077.664269099157,757.1390665322206
1.178,3346.8510425845993,944.7095561911315
1.18,3657.82664728098,1102.123113815458
1.182,3908.875852493341,1272.7379508514678
1.184,4091.4553726238673,1415.5415761968823
1.186,4282.334129076831,1552.5204132704107
1.188,4527.170999963646,1663.3372566499138
1.19,4655.892351430331,1802.4287940470747
1.192,4867.043739557629,1919.2949948551086
1.194,4928.583257234667,2053.242898911523
1.196,5066.242722004794,2164.453710016679
1.198,5160.885933679469,2284.954071042005
1.2,5249.719989520938,2386.8619719180615
1.202,4370.268368572898,2492.2279346345395
1.204,4622.301074309545,2437.5425199396777
1.206,4253.534872616118,2273.997289515308
1.208,4135.494007705573,1999.7988131188617
1.21,3585.6558520357294,1706.3501096482491
1.212,3020.609296313264,1385.9212841466804
1.214,2453.830194581078,1047.2734883535256
1.216,1962.7352173150134,684.1621600535673
1.218,1444.117877065887,318.3008808590858
1.22,1059.6935226763799,-40.44607562253171
1.222,672.7394670125369,-370.3502745800357
1.224,433.73353327019186,-666.131855658662
1.226,218.89845506273292,-924.5499460911127
1.228,43.687475456340195,-1144.01225423373
1.23,-75.06891766156065,-1317.7680960254177
1.232,-195.1317138312604,-1457.2786394715308
1.234,-224.2162273337965,-1554.2035282231727
1.236,-253.81626999515868,-1617.0457492182447
1.238,-258.27217053667255,-1650.3639659352848
1.24,-255.98509561089907,-1655.723854291999
1.242,-241.73331224382162,-1639.603929356931
1.244,-195.93353334181484,-1602.2146914579744
1.246,-184.40858298781978,-1550.9601318926268
1.248,-108.17592844045754,-1485.361537564392
1.25,-78.5667399642083,-1412.5763136094051
1.252,5.95361617765883,-1331.334303827307
1.254,18.386911259710928,-1248.6368231156011
1.256,99.83710921408624,-1161.9272963781787
1.258,123.19580454951821,-1078.2653865746752
1.26,176.38302905370062,-993.6838541134956
1.262,219.0667180037687,-914.2625000951948
1.264,256.0236141339883,-838.2244123105068
1.266,308.0757798829068,-769.5704558762852
1.268,342.93493228417753,-702.5303071098743
1.27,370.48698502474815,-644.1264957820416
1.272,397.211468652254,-590.6453583503486
1.274,444.8212634621145,-543.2326957984436
1.276,462.8142877943434,-500.6533114589413
1.278,494.17862664923325,-465.4011740530458
1.28,502.91129998105544,-434.46532824822646
1.282,524.485050269843,-408.42746426335424
1.284,545.377161663467,-385.791235541478
1.286,557.667215966166,-369.53510310485945
1.288,562.9231375086928,-354.00215463273565
