Time,Electrical Power,Mechanical Power
0.642,108.62326500031705,-11.661443972370876
0.644,109.04840521578103,-11.444684557004521
0.646,109.19731907565978,-11.360007291584225
0.648,109.64087848186944,-11.134739809264119
0.65,108.1484703360336,-10.992041342761414
0.652,108.49415784667227,-10.819854317802735
0.654,108.85581252535894,-10.640934251083234
0.656,109.10516974047131,-10.491699181137827
0.658,109.43140561495011,-10.331471652936461
0.66,109.77504377614221,-10.162868794351592
0.662,109.90631415926885,-10.089419655987239
0.664,110.45613279701999,-9.828688713519284
0.666,110.62032669415933,-9.73079842189539
0.668,110.57852872484531,-9.747501756010884
0.67,111.36247469989208,-9.359208819828826
0.672,111.45059860721034,-9.307842116133262
0.674,123.8501577701767,3.286779253605346
0.676,113.45706659341339,-8.592936894448906
0.678,113.44384029161873,-8.589827514399941
0.68,31.759308057596062,-8.572924124400814
0.682,32.23300569060676,-8.351979241922303
0.684,32.36458811376561,-8.262295393468653
0.686,32.36616704205353,-8.252705051177406
0.6880000000000001,32.833192371441505,-8.036228630736005
0.6900000000000001,32.86824775307452,-8.012832193111501
0.6920000000000001,33.160653958871194,-7.862684443694653
0.6940000000000001,33.3262478816397,-7.792802813052485
0.6960000000000001,74.70069138067569,-7.739159709626789
0.6980000000000001,116.31231443399773,-7.582106338254862
0.7000000000000001,116.53290825145649,-7.478031610611394
0.7020000000000001,116.53116923425311,-7.471834408615914
0.704,116.98821007841383,-7.2621728149496825
0.706,117.00971511861792,-7.246974803135394
0.708,117.2838318007569,-7.107108096011832
0.71,117.43042227754327,-7.048331825956586
0.712,117.48350731694683,-7.006285506616267
0.714,117.77072994529793,-6.862303701758266
0.716,118.02133503543283,-6.735326403066857
0.718,118.07095522429188,-6.69937932448676
0.72,118.06007432979183,-6.701094629480162
0.722,118.4988063500671,-6.504010321716887
0.724,118.50270023551765,-6.500301800873763
0.726,118.7534521901881,-6.374375586864812
0.728,118.87854491586893,-6.329097443895227
0.73,118.90883336683748,-6.3002243528014485
0.732,119.1164944092154,-6.205040771318519
0.734,119.32712679364127,-6.110614286951916
0.736,119.41561403781833,-6.043620672871132
0.738,119.72167085724554,-5.920093949324725
0.74,119.68884141295271,-5.934102700340802
0.742,119.71942785962815,-5.906607921317105
0.744,120.10553304477814,-5.734361731333107
0.746,120.11281858980985,-5.717383205374679
0.748,120.0675350128719,-5.737315231765198
0.75,120.46066452661555,-5.56418276002804
0.752,120.43349305795614,-5.577090135367368
0.754,120.46293436657669,-5.551272983643326
0.756,120.8398664113493,-5.384630890567044
0.758,120.84088111221908,-5.371388729481829
0.76,120.69154059561764,-5.45424045884854
0.762,121.09023154965439,-5.278918460605127
0.764,121.07146392397772,-5.2881423958472595
0.766,121.00642860703395,-5.3193657404612065
0.768,121.3051343542943,-5.202579074477677
0.77,121.3397413760694,-5.172509008555712
0.772,121.22150487228791,-5.240081881785029
0.774,121.63686595952746,-5.0540215037039555
0.776,121.67194026215513,-5.0216454753426785
0.778,121.68600021478801,-5.039889627547468
0.78,121.79043976039878,-5.01143420713141
0.782,121.89470379880545,-4.937518368125146
0.784,121.83596636573276,-4.962355651359657
0.786,122.1826611101097,-4.821561129960219
0.788,123.67433426205541,-4.819253868619008
0.79,123.83104132875194,-4.732810407462345
0.792,123.94713770063701,-4.708916786078319
0.794,124.0371362343083,-4.637479348641295
0.796,125.52318408494291,-4.638312505507885
0.798,122.8854380840003,-4.466907733604154
0.8,125.80043431950739,-4.5299669212681275
0.802,136.92629602283353,-0.7926374826448742
0.804,131.51129378727677,4.0023961081727055
0.806,134.96737452384858,6.896119682921043
0.808,49.48452616508125,8.794918195314434
0.81,49.52182516399351,9.531085482479307
0.812,49.44562096213988,11.134927098045058
0.8140000000000001,49.33965404626001,13.094103124686075
