Time,Electrical Power,Mechanical Power
0.508,82.21907928960974,-30.090460355195134
0.51,81.7439843482377,-29.625931488408092
0.512,81.27896247330767,-29.159819723250422
0.514,82.46097175090668,-28.56885276133514
0.516,81.67342371990611,-28.262231824350966
0.518,82.7596478276815,-27.71950646828268
0.52,83.42473833127312,-27.386760567243783
0.522,84.37467333063715,-26.911824658809437
0.524,84.94220488186866,-26.62530282824716
0.526,85.57424533459768,-26.304473716552266
0.528,86.50447555810626,-25.845998054119086
0.53,87.02981995535697,-25.583145246155976
0.532,87.6336487767499,-25.273419385849422
0.534,88.55537892281885,-24.822050050432193
0.536,88.925355130538,-24.634986367546443
0.538,89.71591281859148,-24.240233671083224
0.54,90.21551851467517,-23.990044798455653
0.542,92.40529956674109,-23.696079737913102
0.544,91.55165709287321,-23.322034834806267
0.546,93.57866484523453,-23.1092012429221
0.548,92.30062484370202,-22.797434573882093
0.55,92.99301823659266,-22.44323883089772
0.552,93.42033413713423,-22.235628694279995
0.554,94.12578057320844,-21.883979073743465
0.556,94.73812139676465,-21.578192764281447
0.558,95.0981846730334,-21.399646437216354
0.56,95.48810332322837,-21.204123856420473
0.562,96.23909217381204,-20.828907527315927
0.5640000000000001,96.63455329524734,-20.631249472978297
0.5660000000000001,97.0633591771093,-20.41832041144535
0.5680000000000001,97.75304664697845,-20.067507093347068
0.5700000000000001,98.31121613001676,-19.792651942846263
0.5720000000000001,98.85215366768189,-19.519901688460656
0.5740000000000001,99.16680058176979,-19.362263938970134
0.5760000000000001,99.58038848868262,-19.15659747673954
0.578,98.97914691459415,-19.454283464172775
0.58,99.98378772262174,-18.952808845452942
0.582,140.94493445766665,-19.11259952248387
0.584,100.24871502769878,-18.820487171522863
0.586,101.36616611837859,-18.26263417186179
0.588,102.22250319823162,-17.834936958160775
0.59,102.96993977216593,-17.463171618409376
0.592,103.42490306585319,-17.23488991418754
0.594,104.01935321534646,-16.93870630574925
0.596,104.6369182458913,-16.63089805622699
0.598,105.20000570950451,-16.34445965348629
0.6,105.25923336768419,-16.164321425425378
0.602,104.9127544544304,-15.938950833108207
0.604,104.35530035039116,-15.718069140004939
0.606,104.89565333038516,-15.448130056652557
0.608,105.38047707643085,-15.205938513779806
0.61,105.78658242915603,-15.003905849608698
0.612,105.8262433712704,-14.981018130904207
0.614,106.45975762525639,-14.66397617741527
0.616,106.86908345100268,-14.460313507352673
0.618,107.28452057162633,-14.252745595389996
0.62,107.34460753368396,-14.223225698738098
0.622,107.95531705303796,-13.918594631827464
0.624,108.17816760896363,-13.80678392277759
0.626,108.60619291335414,-13.592797303127437
0.628,108.9885267985982,-13.39616298199497
0.63,108.93362280223903,-13.422735770485946
0.632,109.53138589572423,-13.128444586219967
0.634,109.92148843169832,-12.931647338976365
0.636,110.27775269980708,-12.751857646129299
0.638,110.21318312715705,-12.787380602792147
0.64,110.77073393884729,-12.502487131198647
0.642,111.17903058445944,-12.299803472192622
0.644,111.2823420240953,-12.247288213781028
0.646,111.62254145430585,-12.081769671066734
0.648,111.79317352598429,-11.99249814670468
0.65,112.28884753001869,-11.746290122321529
0.652,112.60287807062628,-11.59066743272069
0.654,112.97664647083707,-11.404688184597092
0.656,113.13708846335942,-11.322319689574007
0.658,113.28921007888971,-11.248535367233043
0.66,113.72240353787627,-11.02644550629132
0.662,113.6754478214386,-11.046693130928242
0.664,114.18241424392994,-10.800516882882562
0.666,114.54505565543936,-10.625528618548849
0.668,114.68347364701293,-10.556197527247484
0.67,114.92413114045316,-10.43612895523016
0.672,115.25067490560832,-10.259186522097494
0.674,115.59080089508615,-10.088938796554908
0.676,115.57341495585055,-10.098431078425286
0.678,116.04019436939515,-9.879063483556845
0.68,116.37311328252233,-9.712258886836748
0.682,116.32321969533196,-9.736978039247454
0.684,116.78608628167723,-9.50326735302938
0.686,117.09550699088751,-9.34539759351566
0.6880000000000001,117.21309226399964,-9.28962319462029
0.6900000000000001,117.47110245267126,-9.162449053559968
0.6920000000000001,117.79128336803643,-8.999558082142357
0.6940000000000001,118.09227404782098,-8.847923782638928
0.6960000000000001,117.99296689110834,-8.898108559153625
0.6980000000000001,118.62445015010847,-8.675323701248416
0.7000000000000001,118.7912634750478,-8.593163528284354
0.7020000000000001,119.17076834172462,-8.407017534083035
0.704,119.31309303262435,-8.335894642490942
0.706,119.60857218553824,-8.185701031979297
0.708,119.72736911367488,-8.132798355253318
0.71,118.98730340039864,-8.401392242428496
0.712,119.65369682877991,-8.168862984611494
0.714,120.15633037883839,-7.917734753754197
0.716,120.54424261619377,-7.724506309275707
0.718,120.6287141000099,-7.682857522687243
0.72,121.15166480091085,-7.420948182472402
0.722,121.30664000078322,-7.343953259604781
0.724,121.62083771370156,-7.1862444473711165
0.726,121.97014447074528,-7.009169911116746
0.728,122.1011479598274,-6.938490619173486
0.73,122.38367761876182,-6.799916402398472
0.732,122.69944527330969,-6.643012194205065
0.734,122.83687497092274,-6.580308124969475
0.736,122.96832566939193,-6.515196681246097
0.738,123.31999100680409,-6.337010501561782
0.74,123.40164808859322,-6.2902984429213245
